root_id,hemisphere,type,column_id,x,y,p,q
720575940630590524,left,C3,299,-4,12,10,2
720575940630590590,right,T5d,448,0,30,15,15
720575940630590935,left,L1,574,-6,5,8,-3
720575940630590969,left,Tm3,328,5,-9,-10,1
720575940630591084,right,L1,394,-7,-8,3,-11
720575940630591098,right,C2,260,-3,19,12,7
720575940630591358,right,T5c,207,1,29,13,16
720575940630591479,right,R8,431,-2,-10,-3,-7
720575940630591532,right,Tm2,298,-5,5,7,-2
720575940630591575,left,L2,496,7,8,-3,11
720575940630593084,left,L2,190,-3,-5,0,-5
720575940630594135,right,T5c,101,-7,6,10,-4
720575940630595103,right,Mi4,375,-6,7,9,-2
720575940630595415,right,T2,651,-4,-5,1,-6
720575940630595525,left,Mi1,585,-1,-23,-11,-12
720575940630595644,left,L4,632,3,-20,-13,-7
720575940630596345,left,T4d,758,5,-1,-6,5
720575940630596919,right,T1,296,1,-18,-10,-8
720575940630597719,left,T5b,385,-3,-18,-6,-12
720575940630597996,left,T2a,690,-7,-3,5,-8
720575940630598522,left,C2,458,5,0,-5,5
720575940630598927,right,Tm4,97,-5,2,6,-4
720575940630599468,left,T4b,677,0,11,5,6
720575940630600951,right,Mi1,155,-8,13,14,-1
720575940630601719,left,T1,225,2,-26,-15,-11
720575940630601723,right,T3,107,8,-2,-9,7
720575940630602284,left,L5,103,7,9,-3,12
720575940630603255,right,R8,654,-3,8,7,1
720575940630604047,right,T5b,16,-2,-16,-6,-10
720575940630604860,right,T2a,138,0,27,13,14
720575940630605007,right,Tm21,504,-2,9,6,3
720575940630605932,right,T4b,209,-3,-8,-1,-7
720575940630606137,left,T5a,710,4,-25,-17,-8
720575940630606530,left,R8,587,4,22,7,15
720575940630606903,left,T3,722,6,-15,-14,-1
720575940630607866,left,T1,244,-4,-12,-2,-10
720575940630609196,right,T1,685,-5,-9,0,-9
720575940630609346,right,R8,65,-1,28,15,13
720575940630610046,right,T4c,778,4,25,8,17
720575940630610302,right,L1,106,-7,11,12,-1
720575940630610423,left,T1,272,3,-2,-4,2
720575940630610554,left,L1,211,-7,-1,6,-7
720575940630610852,right,Tm9,712,-7,12,13,-1
720575940630611578,left,T1,647,-4,-7,0,-7
720575940630611712,right,R8,359,2,23,9,14
720575940630612987,right,C3,73,2,2,-1,3
720575940630613356,right,C3,465,3,0,-3,3
720575940630614722,left,L4,553,-3,16,11,5
720575940630614981,right,T5b,687,-6,-3,4,-7
720575940630616863,right,Tm3,84,-2,12,8,4
720575940630617285,right,T5c,647,-4,-7,0,-7
720575940630617337,left,T5c,677,0,11,5,6
720575940630617564,left,L5,53,5,14,2,12
720575940630618362,left,Tm9,207,1,29,13,16
720575940630618486,left,Mi9,359,2,23,9,14
720575940630619510,right,T4b,596,-4,-16,-4,-12
720575940630619514,left,L5,83,2,-21,-13,-8
720575940630619599,right,T5b,220,2,-6,-5,-1
720575940630620154,right,T5c,289,-1,11,6,5
720575940630620985,left,T5c,646,6,-24,-18,-6
720575940630621558,left,C3,225,2,-26,-15,-11
720575940630622713,right,Mi4,48,-4,-22,-7,-15
720575940630623819,left,T5c,620,7,1,-7,8
720575940630625474,right,Mi4,499,5,10,0,10
720575940630625654,right,T4c,585,-1,-23,-11,-12
720575940630625918,right,C3,533,0,-16,-8,-8
720575940630626807,right,T1,593,3,-14,-10,-4
720575940630627706,right,L3,739,-7,2,8,-6
720575940630627897,left,T5c,738,-3,13,9,4
720575940630628474,left,C3,741,-2,-14,-5,-9
720575940630628726,left,T4b,468,-3,11,8,3
720575940630630782,right,R7,212,2,-16,-10,-6
720575940630630906,left,L3,784,-4,29,18,11
720575940630631038,left,R8,663,0,8,4,4
720575940630632697,left,L3,359,2,23,9,14
720575940630632699,left,Tm4,529,2,-2,-3,1
720575940630634636,left,T4a,707,-2,25,14,11
720575940630635386,left,Tm3,445,-2,8,6,2
720575940630635740,left,Tm1,194,0,-5,-3,-2
720575940630637050,right,L2,452,1,-9,-6,-3
720575940630638044,right,L4,420,6,-3,-8,5
720575940630638073,right,Tm9,196,-1,8,5,3
720575940630638841,left,T4c,581,3,9,1,8
720575940630639447,left,T2,570,2,25,10,15
720575940630640128,right,Mi9,657,-2,-25,-11,-14
720575940630640847,right,L4,236,-1,4,3,1
720575940630640891,left,Tm4,711,-1,19,10,9
720575940630640951,left,T2,541,-4,14,11,3
720575940630641143,right,T1,413,-2,-7,-2,-5
720575940630641372,right,Tm3,526,0,-10,-5,-5
720575940630643164,left,T4d,504,-2,9,6,3
720575940630643650,right,L4,310,2,22,9,13
720575940630644076,left,Tm2,42,-1,14,8,6
720575940630644239,right,C2,235,4,11,1,10
720575940630645356,right,T4d,161,4,-14,-11,-3
720575940630645729,right,T5c,504,-2,9,6,3
720575940630646743,left,Tm20,642,-5,-11,-1,-10
720575940630646906,left,R7,250,-1,1,1,0
720575940630647034,left,Tm21,389,4,-28,-18,-10
720575940630647546,right,L5,8,-4,26,17,9
720575940630648124,left,T3,172,1,22,10,12
720575940630648576,left,L4,508,-5,11,10,1
720575940630649196,left,T5c,331,1,-15,-9,-6
720575940630649856,left,L3,283,-4,4,6,-2
720575940630650220,left,T5d,752,-2,7,5,2
720575940630650871,left,T1,315,-3,-6,0,-6
720575940630651300,right,T1,706,-7,-12,1,-13
720575940630651774,left,R7,78,2,20,8,12
720575940630651991,right,T5a,122,-5,9,9,0
720575940630652665,left,T5d,285,6,-18,-15,-3
720575940630653515,right,T5a,120,-1,-1,0,-1
720575940630653751,left,T2,130,2,12,4,8
720575940630654459,left,T5b,720,-5,21,15,6
720575940630654658,left,L5,313,7,3,-6,9
720575940630654927,right,T5d,672,-8,11,13,-2
720575940630655031,left,L3,203,3,-1,-4,3
720575940630655737,right,Tm21,505,6,-22,-17,-5
720575940630656311,left,Tm20,470,4,-9,-9,0
720575940630658041,right,T4b,322,2,26,11,15
720575940630659840,right,Mi4,276,2,3,-1,4
720575940630661583,left,Tm3,94,5,18,4,14
720575940630664407,left,Tm4,558,-4,-21,-7,-14
720575940630665465,right,Tm3,634,-3,-15,-5,-10
720575940630666233,left,Mi4,333,0,-21,-11,-10
720575940630667576,right,T4c,119,-2,6,5,1
720575940630668492,left,T4a,750,4,-24,-16,-8
720575940630668871,right,Tm9,154,-8,0,8,-8
720575940630669303,left,T2,149,6,-14,-13,-1
720575940630669568,right,Tm20,745,0,13,6,7
720575940630669672,right,T5c,682,6,-8,-10,2
720575940630670610,left,Tm9,489,-3,10,8,2
720575940630671742,left,L5,527,-4,-8,0,-8
720575940630672444,left,Tm20,84,-2,12,8,4
720575940630672471,left,Tm4,588,1,4,1,3
720575940630672581,right,Tm1,791,-1,-28,-13,-15
720575940630673145,left,C3,682,6,-8,-10,2
720575940630673623,left,T4b,279,-4,8,8,0
720575940630674426,left,L5,281,-9,2,10,-8
720575940630674647,left,T4a,631,1,26,12,14
720575940630674652,left,C2,55,-4,-11,-2,-9
720575940630674688,left,Tm2,629,4,24,8,16
720575940630675159,right,L5,180,2,-27,-16,-11
720575940630675415,right,T4c,568,-6,-8,2,-10
720575940630675474,right,T2a,226,5,19,4,15
720575940630675705,left,T5a,54,-4,3,5,-2
720575940630675706,right,Tm21,95,4,-21,-15,-6
720575940630675756,right,T4c,515,-8,-7,4,-11
720575940630676217,left,T5b,278,-5,10,10,0
720575940630676986,left,L3,419,-3,-11,-3,-8
720575940630677100,left,T4d,746,-3,3,4,-1
720575940630677323,right,T3,119,-2,6,5,1
720575940630677612,left,Tm9,754,-1,-13,-6,-7
720575940630678007,right,T1,202,-1,27,14,13
720575940630678011,left,Mi9,46,-5,15,12,3
720575940630678380,left,Tm9,416,3,-8,-7,-1
720575940630678522,left,L2,259,-7,-5,4,-9
720575940630679670,right,Tm9,640,-1,-16,-7,-9
720575940630681026,right,Mi9,400,1,-29,-16,-13
720575940630681538,right,L1,794,5,-26,-18,-8
720575940630682220,left,T5c,174,4,-15,-12,-3
720575940630682684,left,R8,6,-2,-4,0,-4
720575940630682998,right,Tm3,703,-3,1,3,-2
720575940630683692,right,T5d,518,-4,22,15,7
720575940630683961,right,Tm20,18,5,-16,-13,-3
720575940630684524,left,Tm4,730,7,0,-7,7
720575940630685241,right,T2,718,-5,24,17,7
720575940630687098,left,R8,195,-3,-1,2,-3
720575940630687350,left,T4b,276,2,3,-1,4
720575940630687483,right,Tm20,292,-4,18,13,5
720575940630688207,right,T5a,639,-4,19,13,6
720575940630689474,left,R8,468,-3,11,8,3
720575940630691584,left,T1,361,0,-7,-4,-3
720575940630691831,left,R7,694,4,3,-3,6
720575940630691840,left,T1,356,0,22,11,11
720575940630692546,left,C3,603,-3,-23,-9,-14
720575940630692601,left,C3,433,0,-8,-4,-4
720575940630693120,left,L4,22,-1,3,2,1
720575940630693376,left,L2,533,0,-16,-8,-8
720575940630694082,right,L4,781,-5,26,18,8
720575940630695243,right,Tm2,734,2,0,-2,2
720575940630695383,left,Tm20,647,-4,-7,0,-7
720575940630695806,left,L3,384,-6,-2,5,-7
720575940630697124,right,Mi1,558,-4,-21,-7,-14
720575940630697334,left,T5b,649,-1,5,3,2
720575940630697576,right,Mi1,559,-6,22,17,5
720575940630697975,left,Mi9,136,0,3,1,2
720575940630698044,right,T2a,750,4,-24,-16,-8
720575940630698496,left,T4d,386,-6,19,15,4
720575940630698618,right,Tm1,726,2,-28,-16,-12
720575940630698690,right,Tm1,692,-4,24,16,8
720575940630699511,left,C2,165,4,16,4,12
720575940630700281,right,L2,710,4,-25,-17,-8
720575940630700684,right,T4b,734,2,0,-2,2
720575940630700795,right,C2,232,-4,13,10,3
720575940630701430,left,T5d,379,3,-17,-12,-5
720575940630702080,left,Tm3,626,-5,-8,1,-9
720575940630702188,right,Tm9,586,2,18,7,11
720575940630702585,right,L1,312,4,-7,-8,1
720575940630703607,left,R8,231,4,-12,-10,-2
720575940630703647,right,Mi4,564,3,-23,-15,-8
720575940630703865,left,T4b,174,4,-15,-12,-3
720575940630704633,left,C3,636,0,6,3,3
720575940630705995,right,T4a,96,1,-10,-6,-4
720575940630706302,right,T5a,500,7,-8,-11,3
720575940630706681,right,L1,542,6,-13,-13,0
720575940630706683,right,T4b,429,-2,14,9,5
720575940630707193,left,T5a,207,1,29,13,16
720575940630707474,right,Tm2,558,-4,-21,-7,-14
720575940630707650,left,Mi4,156,-9,1,9,-8
720575940630707906,left,Mi4,235,4,11,1,10
720575940630708094,right,C3,790,-2,-27,-12,-15
720575940630708183,left,Tm9,716,4,-6,-7,1
720575940630708933,left,Tm20,265,-6,-1,5,-6
720575940630709239,left,R7,497,6,1,-6,7
720575940630709719,left,Tm9,49,4,-4,-6,2
720575940630710009,right,L1,506,1,-12,-7,-5
720575940630710231,left,Tm9,746,-3,3,4,-1
720575940630710521,left,T4b,374,2,13,4,9
720575940630712028,right,Tm4,541,-4,14,11,3
720575940630712151,right,Tm9,518,-4,22,15,7
720575940630712190,right,L1,594,7,-16,-15,-1
720575940630713081,right,T4d,666,7,-13,-14,1
720575940630713559,left,Tm9,240,-4,-3,2,-5
720575940630714332,right,T2a,787,3,28,11,17
720575940630714875,left,Mi4,277,7,-3,-9,6
720575940630715129,left,T5b,75,-6,14,13,1
720575940630715518,right,C3,172,1,22,10,12
720575940630716534,right,C3,498,6,10,-1,11
720575940630717175,left,R8,147,1,21,9,12
720575940630719340,right,T4a,427,5,-18,-14,-4
720575940630719788,left,L5,747,0,2,1,1
720575940630720204,right,Mi1,560,-7,14,14,0
720575940630720450,right,L5,502,5,8,-1,9
720575940630721295,right,Tm3,211,-7,-1,6,-7
720575940630721474,left,L1,191,-1,-11,-5,-6
720575940630723671,right,T4c,335,2,8,2,6
720575940630723685,right,T5a,444,4,-10,-9,-1
720575940630723948,left,T4b,56,1,-13,-8,-5
720575940630724204,left,Tm9,673,2,5,0,5
720575940630724460,left,T2a,309,-6,12,12,0
720575940630725162,left,T5d,29,-1,-3,-1,-2
720575940630725340,left,T4b,285,6,-18,-15,-3
720575940630726082,left,L2,376,-7,-10,2,-12
720575940630726108,right,L1,402,3,26,10,16
720575940630726139,right,Tm21,243,-1,-21,-10,-11
720575940630726442,left,T5c,240,-4,-3,2,-5
720575940630726863,left,Mi4,185,2,-11,-8,-3
720575940630727030,left,Tm3,509,-4,10,9,1
720575940630727276,left,T4a,315,-3,-6,0,-6
720575940630727900,left,T2a,713,-6,16,14,2
720575940630729180,left,T4d,285,6,-18,-15,-3
720575940630729320,right,T5b,635,6,-6,-9,3
720575940630729324,left,C3,746,-3,3,4,-1
720575940630729410,right,Tm1,719,1,27,12,15
720575940630729580,left,T5d,255,-6,-13,-1,-12
720575940630731714,left,Mi1,197,0,-20,-10,-10
720575940630731973,right,T2,640,-1,-16,-7,-9
720575940630732652,left,Tm4,8,-4,26,17,9
720575940630733330,right,L1,662,2,-1,-3,2
720575940630734244,right,T2a,8,-4,26,17,9
720575940630734956,left,T2,181,1,-4,-3,-1
720575940630735447,right,T4a,497,6,1,-6,7
720575940630735863,right,L5,533,0,-16,-8,-8
720575940630736121,right,T1,722,6,-15,-14,-1
720575940630736844,right,Tm4,695,-6,10,11,-1
720575940630737014,right,T2,671,-4,-23,-8,-15
720575940630737879,left,L5,353,2,24,10,14
720575940630738652,right,R7,58,3,12,3,9
720575940630738775,right,T4d,57,6,-11,-12,1
720575940630739308,left,L5,427,5,-18,-14,-4
720575940630739650,right,T2,569,6,6,-3,9
720575940630739705,right,T4c,270,1,-8,-5,-3
720575940630740421,left,T5c,147,1,21,9,12
720575940630740439,left,T4d,743,6,-19,-16,-3
720575940630740471,left,C2,376,-7,-10,2,-12
720575940630741241,right,T3,238,-8,-3,6,-9
720575940630741468,right,Tm20,50,-2,21,12,9
720575940630742316,right,R8,583,3,-25,-16,-9
720575940630742359,right,Tm2,423,3,-18,-12,-6
720575940630742839,left,T1,742,-4,11,9,2
720575940630743511,right,Tm2,281,-9,2,10,-8
720575940630743972,right,L5,115,-4,2,5,-3
720575940630744823,left,Mi9,542,6,-13,-13,0
720575940630744940,left,T2a,610,2,-23,-14,-9
720575940630745036,right,Mi1,562,-5,-2,4,-6
720575940630745079,left,Mi4,412,-6,21,16,5
720575940630745196,left,T5a,126,3,11,2,9
720575940630745704,left,Tm9,355,-7,-6,4,-10
720575940630745964,left,Mi4,129,0,-13,-7,-6
720575940630746220,right,L3,508,-5,11,10,1
720575940630747356,left,T4d,19,-7,17,15,2
720575940630747387,left,L1,422,-7,-4,5,-9
720575940630747452,right,L1,531,1,0,-1,1
720575940630747586,left,C3,259,-7,-5,4,-9
720575940630749179,left,Mi4,611,-1,-18,-8,-10
720575940630749647,left,T5b,388,3,19,6,13
720575940630749916,left,Tm20,57,6,-11,-12,1
720575940630750283,right,Tm3,632,3,-20,-13,-7
720575940630750780,left,Tm2,386,-6,19,15,4
720575940630751183,right,T2a,389,-6,-16,-2,-14
720575940630751703,left,Tm21,755,4,19,5,14
720575940630751788,right,T3,735,1,-23,-13,-10
720575940630752251,right,L4,29,-1,-3,-1,-2
720575940630752556,left,L5,447,-1,2,2,0
720575940630753787,left,Tm2,60,-8,8,12,-4
720575940630753986,left,L3,414,4,21,6,15
720575940630754635,right,T4b,739,-7,2,8,-6
720575940630754942,left,T4d,82,-7,7,10,-3
720575940630755269,right,T5d,199,0,-12,-6,-6
720575940630756222,left,T2a,532,-8,7,11,-4
720575940630756712,right,T5a,34,6,18,3,15
720575940630756734,left,T4d,632,3,-20,-13,-7
720575940630757371,right,T5a,524,4,-20,-14,-6
720575940630757583,right,T1,640,-1,-16,-7,-9
720575940630758144,left,Tm20,309,-6,12,12,0
720575940630758764,right,Mi9,631,1,26,12,14
720575940630759223,left,T5b,576,0,28,14,14
720575940630760044,left,T1,692,-4,24,16,8
720575940630760223,right,Tm2,2,-8,2,9,-7
720575940630760296,right,Tm3,619,-4,-19,-6,-13
720575940630760314,left,L1,452,1,-9,-6,-3
720575940630761082,left,Mi4,680,-1,25,13,12
720575940630761467,right,T2,351,-1,-17,-8,-9
720575940630761979,right,Tm20,741,-2,-14,-5,-9
720575940630762455,right,C2,7,-6,-6,3,-9
720575940630764247,left,L1,497,6,1,-6,7
720575940630764283,right,Tm20,336,0,23,11,12
720575940630764793,right,T4b,444,4,-10,-9,-1
720575940630764922,left,L1,95,4,-21,-15,-6
720575940630765946,right,C3,215,6,7,-3,10
720575940630766610,right,T4b,538,-4,1,4,-3
720575940630766647,right,T4b,363,7,-4,-9,5
720575940630766974,left,L2,735,1,-23,-13,-10
720575940630767097,right,C3,89,1,-19,-11,-8
720575940630767631,right,Mi1,563,5,-13,-12,-1
720575940630768940,left,T1,562,-5,-2,4,-6
720575940630769022,left,L2,151,-3,-14,-4,-10
720575940630769090,right,Mi9,561,5,7,-2,9
720575940630769399,left,T4c,642,-5,-11,-1,-10
720575940630769790,left,L5,700,5,15,2,13
720575940630769879,right,Tm1,254,3,-24,-15,-9
720575940630770024,left,Mi4,34,6,18,3,15
720575940630770550,right,Mi4,26,1,-3,-3,0
720575940630771564,right,T2a,519,-5,-5,2,-7
720575940630771671,left,L2,45,-5,-1,4,-5
720575940630771707,left,T5a,520,-2,-22,-9,-13
720575940630772086,left,Tm1,343,-3,27,16,11
720575940630772342,right,Tm2,393,-1,22,12,10
720575940630774267,left,Tm4,568,-6,-8,2,-10
720575940630774376,right,T4d,437,-3,12,9,3
720575940630774603,right,T1,21,-2,19,11,8
720575940630775162,left,Tm21,516,7,-18,-16,-2
720575940630775511,right,Tm2,752,-2,7,5,2
720575940630775545,left,T4a,318,4,-19,-14,-5
720575940630775674,left,L5,422,-7,-4,5,-9
720575940630775767,left,Tm1,173,2,-25,-15,-10
720575940630776119,left,L3,37,1,5,1,4
720575940630776438,left,L2,204,5,-2,-6,4
720575940630777206,left,Mi1,63,4,12,2,10
720575940630778103,right,L5,600,3,-10,-8,-2
720575940630778981,right,T4d,754,-1,-13,-6,-7
720575940630779919,right,Tm9,30,6,16,2,14
720575940630780155,right,Mi4,243,-1,-21,-10,-11
720575940630780357,left,Mi1,7,-6,-6,3,-9
720575940630780727,right,T1,645,-4,27,17,10
720575940630780780,right,Tm3,524,4,-20,-14,-6
720575940630781175,right,L5,484,3,-9,-8,-1
720575940630782199,left,C2,703,-3,1,3,-2
720575940630783995,left,Tm21,216,2,19,7,12
720575940630784055,right,L1,38,0,-2,-1,-1
720575940630784599,right,T5a,316,5,-4,-7,3
720575940630785730,right,L1,563,5,-13,-12,-1
720575940630786555,left,Tm20,132,2,4,0,4
720575940630787287,right,Tm1,240,-4,-3,2,-5
720575940630787599,right,Mi1,564,3,-23,-15,-8
720575940630787788,left,Mi1,454,5,-12,-11,-1
720575940630790010,right,L5,208,5,-21,-16,-5
720575940630790188,right,C2,733,-5,-17,-4,-13
720575940630790647,left,L5,244,-4,-12,-2,-10
720575940630791419,left,Tm9,10,5,-15,-13,-2
720575940630791798,left,T4a,583,3,-25,-16,-9
720575940630793788,right,T1,472,1,25,11,14
720575940630793943,right,T4c,222,-3,26,16,10
720575940630795148,right,Mi9,282,0,26,13,13
720575940630796247,left,T3,140,3,8,1,7
720575940630796348,left,Tm20,784,-4,29,18,11
720575940630796599,left,Mi9,666,7,-13,-14,1
720575940630796611,left,Tm21,66,2,15,5,10
720575940630796908,right,Tm2,27,0,-25,-13,-12
720575940630797164,right,Tm1,343,-3,27,16,11
720575940630797305,right,L5,31,0,16,8,8
720575940630797527,left,C2,392,-4,7,7,0
720575940630797911,right,Mi9,200,-5,12,11,1
720575940630798039,left,T4c,472,1,25,11,14
720575940630798075,left,Tm21,685,-5,-9,0,-9
720575940630798585,left,Mi9,599,-1,9,5,4
720575940630798647,left,Tm20,456,0,21,10,11
720575940630799226,right,Mi1,561,5,7,-2,9
720575940630800747,right,T4b,326,2,16,6,10
720575940630800762,right,T4a,794,5,-26,-18,-8
720575940630801090,right,T3,89,1,-19,-11,-8
720575940630801605,right,T4c,456,0,21,10,11
720575940630802373,right,T5d,398,-3,22,14,8
720575940630802939,left,L4,305,-7,4,9,-5
720575940630803255,right,L5,332,4,-26,-17,-9
720575940630803578,right,R8,83,2,-21,-13,-8
720575940630804480,right,C2,435,5,-17,-14,-3
720575940630804674,left,T3,102,3,13,3,10
720575940630804791,right,R8,135,-3,-22,-8,-14
720575940630804933,right,C3,303,-5,22,16,6
720575940630805096,right,T5a,62,0,-29,-15,-14
720575940630805778,right,L2,403,-2,-12,-4,-8
720575940630807503,right,Tm20,318,4,-19,-14,-5
720575940630807607,right,L5,756,5,20,5,15
720575940630808284,right,T2,397,-3,-19,-7,-12
720575940630809039,left,T2,495,4,5,-2,7
720575940630809400,right,T4d,154,-8,0,8,-8
720575940630809448,right,T4c,241,2,-17,-11,-6
720575940630810050,left,T4c,587,4,22,7,15
720575940630811077,left,T2,616,-3,15,10,5
720575940630811648,left,Tm1,218,2,10,3,7
720575940630811723,right,Tm9,522,-4,0,4,-4
720575940630811845,left,T2a,411,-5,-19,-5,-14
720575940630812022,right,T5d,64,4,-23,-16,-7
720575940630812111,left,T5d,709,-2,-24,-10,-14
720575940630812231,right,T4a,12,-7,9,11,-2
720575940630813302,left,Mi9,669,4,-16,-12,-4
720575940630813433,left,T5b,158,3,-5,-6,1
720575940630813751,left,Mi9,66,2,15,5,10
720575940630813890,right,Mi9,329,0,24,12,12
720575940630814060,left,Tm2,351,-1,-17,-8,-9
720575940630815051,right,Tm21,199,0,-12,-6,-6
720575940630815737,left,Tm4,726,2,-28,-16,-12
720575940630817024,left,C3,594,7,-16,-15,-1
720575940630817068,left,T4c,4,-5,-21,-6,-15
720575940630818135,right,T4b,336,0,23,11,12
720575940630818322,left,Mi1,605,3,15,4,11
720575940630818422,right,Tm9,454,5,-12,-11,-1
720575940630818811,left,T3,677,0,11,5,6
720575940630819548,left,Mi9,226,5,19,4,15
720575940630819944,right,Tm3,341,6,-17,-15,-2
720575940630820396,left,T5b,718,-5,24,17,7
720575940630820879,right,L1,500,7,-8,-11,3
720575940630821676,right,Tm20,545,5,11,0,11
720575940630822359,left,C3,706,5,-27,-19,-8
720575940630822522,left,T4c,675,-7,19,16,3
720575940630823900,left,Mi4,21,-2,19,11,8
720575940630823929,left,T2a,265,-6,-1,5,-6
720575940630824130,left,R7,199,0,-12,-6,-6
720575940630824570,right,T2,222,-3,26,16,10
720575940630825338,right,T4a,685,-5,-9,0,-9
720575940630826106,right,Tm20,499,5,10,0,10
720575940630826231,right,R7,89,1,-19,-11,-8
720575940630826870,left,Tm4,302,2,17,6,11
720575940630827339,right,Mi1,566,5,-8,-9,1
720575940630828150,right,Mi9,393,-1,22,12,10
720575940630828759,right,L5,477,-3,2,4,-2
720575940630829419,right,T4c,147,1,21,9,12
720575940630829879,right,L4,773,5,-19,-15,-4
720575940630830287,left,Mi4,537,0,-23,-12,-11
720575940630831738,right,Tm4,740,2,-8,-6,-2
720575940630832428,left,L5,709,-2,-24,-10,-14
720575940630832502,left,Tm3,485,-3,-3,1,-4
720575940630833093,right,Tm20,651,-4,-5,1,-6
720575940630834042,left,T4c,18,5,-16,-13,-3
720575940630834191,right,T5d,699,-5,0,5,-5
720575940630834316,right,T4a,61,-4,-4,2,-6
720575940630834647,left,T4d,42,-1,14,8,6
720575940630835141,left,Tm4,53,5,14,2,12
720575940630836956,right,L4,304,6,5,-4,9
720575940630837292,left,R8,621,1,24,11,13
720575940630838124,right,T2,708,-4,-25,-9,-16
720575940630838380,left,C3,220,2,-6,-5,-1
720575940630838519,left,L2,381,5,-26,-18,-8
720575940630838646,right,Tm2,452,1,-9,-6,-3
720575940630839414,left,L2,453,3,25,9,16
720575940630839656,right,Mi4,465,3,0,-3,3
720575940630839767,right,T2,176,-2,13,8,5
720575940630841431,right,T3,314,-9,5,11,-6
720575940630842199,right,T2a,60,-8,8,12,-4
720575940630843447,left,Tm20,159,7,7,-4,11
720575940630845348,right,Mi1,567,-2,22,13,9
720575940630845435,left,T4c,186,-1,26,14,12
720575940630847628,right,L5,584,4,23,7,16
720575940630848460,right,L4,147,1,21,9,12
720575940630848463,left,L3,574,-6,5,8,-3
720575940630848579,right,Mi9,531,1,0,-1,1
720575940630850252,left,T2,160,-2,20,12,8
720575940630851383,right,R7,33,3,18,6,12
720575940630851639,right,R8,33,3,18,6,12
720575940630851900,left,T4b,442,-5,25,17,8
720575940630852396,right,C2,726,2,-28,-16,-12
720575940630852663,left,T4d,80,4,13,2,11
720575940630853420,left,T2a,380,-1,29,15,14
720575940630855631,left,Tm3,556,0,10,5,5
720575940630855735,right,L4,353,2,24,10,14
720575940630856668,left,T4c,714,5,12,1,11
720575940630861612,left,T1,747,0,2,1,1
720575940630862135,left,Tm20,690,-7,-3,5,-8
720575940630862636,left,C3,59,-2,2,3,-1
720575940630862799,right,Tm9,99,4,15,3,12
720575940630862843,right,L2,216,2,19,7,12
720575940630863104,right,L2,588,1,4,1,3
720575940630863159,right,Tm3,2,-8,2,9,-7
720575940630863360,left,Tm2,204,5,-2,-6,4
720575940630864123,left,Tm3,784,-4,29,18,11
720575940630866038,left,Mi4,208,5,-21,-16,-5
720575940630866316,left,T4b,517,6,3,-5,8
720575940630866681,right,L2,593,3,-14,-10,-4
720575940630868165,right,T4c,775,5,22,6,16
720575940630868215,left,Tm4,550,-2,3,3,0
720575940630868524,right,Tm2,573,4,14,3,11
720575940630869315,right,Tm20,433,0,-8,-4,-4
720575940630870134,left,L2,384,-6,-2,5,-7
720575940630870615,right,C3,186,-1,26,14,12
720575940630872428,right,C3,325,5,1,-5,6
720575940630872825,left,L1,214,-5,3,6,-3
720575940630873548,right,L2,146,1,-6,-4,-2
720575940630874107,right,Mi9,406,1,-25,-14,-11
720575940630875387,right,L5,126,3,11,2,9
720575940630875648,left,R7,692,-4,24,16,8
720575940630876111,right,T5c,580,-2,-23,-10,-13
720575940630876631,left,Mi9,342,2,-15,-10,-5
720575940630877433,right,Mi4,347,-5,-13,-2,-11
720575940630877689,right,Mi9,311,-7,15,14,1
720575940630878316,left,T4c,65,-1,28,15,13
720575940630878423,left,C2,504,-2,9,6,3
720575940630879303,left,C3,263,-3,4,5,-1
720575940630881420,right,Tm20,55,-4,-11,-2,-9
720575940630881500,left,T3,455,7,-7,-11,4
720575940630881756,left,Tm20,16,-2,-16,-6,-10
720575940630884203,right,T5b,605,3,15,4,11
720575940630886135,right,L5,703,-3,1,3,-2
720575940630886487,left,T5c,536,3,4,-1,5
720575940630887442,left,T5b,51,0,-19,-10,-9
720575940630888185,right,Mi4,223,-2,26,15,11
720575940630889490,left,T4d,465,3,0,-3,3
720575940630890181,left,L1,644,-6,18,15,3
720575940630890344,right,T2a,61,-4,-4,2,-6
720575940630890447,left,L3,201,-8,9,12,-3
720575940630891513,left,Tm2,766,2,-4,-4,0
720575940630891883,right,T4b,679,4,18,5,13
720575940630892288,right,C2,27,0,-25,-13,-12
720575940630893143,left,T2,720,-5,21,15,6
720575940630893817,right,L5,722,6,-15,-14,-1
720575940630894700,right,Mi9,224,0,5,2,3
720575940630894799,right,T5c,665,7,-2,-8,6
720575940630895119,left,T4a,630,4,8,0,8
720575940630896758,left,T5c,489,-3,10,8,2
720575940630897260,left,T4c,650,-3,-25,-10,-15
720575940630898284,right,C3,471,3,-26,-16,-10
720575940630898939,left,L5,355,-7,-6,4,-10
720575940630898944,right,R7,526,0,-10,-5,-5
720575940630898988,left,T1,293,4,-17,-13,-4
720575940630899151,left,Tm3,150,-8,5,10,-5
720575940630899244,left,T2a,778,7,-15,-15,0
720575940630901835,right,Mi9,38,0,-2,-1,-1
720575940630902412,left,T1,251,-1,-14,-6,-8
720575940630902469,right,T2a,388,3,19,6,13
720575940630902828,left,T5a,386,-6,19,15,4
720575940630902957,right,T2a,653,-6,-12,0,-12
720575940630903948,right,T5d,711,-1,19,10,9
