root_id,length_nm,area_nm,size_nm
720575940628807409,289310,432526464,33912965120
720575940628807503,748583,1458892928,103667527680
720575940628807683,399635,655448576,45325824000
720575940628807957,488633,1137573120,89149562880
720575940628808186,770080,1585416064,119755632640
720575940628808235,491829,896334208,67278909440
720575940628808236,591480,768078720,41317990400
720575940628808391,577749,2270590464,247559864320
720575940628808439,952278,1269051264,67017482240
720575940628808708,5595623,9020156160,557856143360
720575940628808955,1196144,1844302720,106709954560
720575940628809003,389110,557344896,37944473600
720575940628809015,956529,1685677184,112971253760
720575940628809259,656067,961476864,59505940480
720575940628809319,1627619,2304822528,134015385600
720575940628809515,350553,681717504,49593978880
720575940628809687,2283032,7514420864,596727490560
720575940628809723,481203,1129562368,126920755200
720575940628810005,927566,1490208640,82057881600
720575940628810071,847611,1382190976,92874455040
720575940628810139,686414,1123212416,77294653440
720575940628810472,133160,395229056,18365081600
720575940628810512,2187628,3630198656,225780224000
720575940628810539,472638,850561536,61587527680
720575940628810570,341608,585499904,39004262400
720575940628810711,2911877,4286859264,219417917440
720575940628810756,456091,702038528,43408793600
720575940628811063,343028,553369600,37079746560
720575940628811082,169122,549188608,41611120640
720575940628811523,272805,451842944,31427870720
720575940628811594,141636,512555136,36112844800
720575940628811831,335201,658310784,53034670080
720575940628812008,120580,432544000,52560179200
720575940628812035,880166,1670447616,127386142720
720575940628812076,936463,1240030464,71782277120
720575940628812456,701912,964238336,50787584000
720575940628812547,902518,1846330368,107148226560
720575940628812548,920780,1651286784,86988503040
720575940628812670,407610,623359872,39052574720
720575940628812905,792364,1137505920,72183941120
720575940628813049,1233396,2046052736,133823344640
720575940628813060,689156,1425923712,117412392960
720575940628813077,4551155,6754467712,332694579200
720575940628813316,225579,657773184,31637032960
720575940628813367,405277,856086528,71419873280
720575940628813415,627711,1557169152,108176240640
720575940628813571,536205,748535040,49718456320
720575940628813800,722351,1397342720,101226065920
720575940628813827,380454,565766656,37964984320
720575940628814083,215840,360223104,29207828480
720575940628814084,227188,835933056,53425858560
720575940628814391,533816,875029120,60155863040
720575940628814586,1865415,2987956864,160866355200
720575940628814613,955187,1286563712,72327608320
720575940628814869,2940794,4679373056,272159221760
720575940628815120,1707258,3275764992,201423749120
720575940628815207,568008,768583936,35931371520
720575940628815381,5655093,10705777280,806044958720
720575940628815420,1643985,2497540480,144023879680
720575940628815857,602410,1316554368,100466493440
720575940628815878,392919,584401536,39589836800
720575940628816040,643617,919199488,56153927680
720575940628816384,1215047,2367740160,149508966400
720575940628816683,453034,772154112,59031869440
720575940628816917,257774,903385856,48888729600
720575940628817148,143302,523546112,48531097600
720575940628817320,1263539,1644550784,86471086080
720575940628817367,153781,350697088,15548733440
720575940628817372,2663762,4208973056,269078865920
720575940628817463,661783,1036043904,66215485440
720575940628817863,400284,601746432,41450741760
720575940628817914,678105,1529179648,106302791680
720575940628818023,151793,376792320,18105333760
720575940628818119,1695250,3004252544,214674309120
720575940628818182,457602,2114375040,319010570240
720575940628818344,669993,1401864832,77213286400
720575940628818492,1190430,1863319424,112721858560
720575940628818511,4912312,8371753984,527707965440
720575940628818682,771133,1434260736,91160115200
720575940628818791,580102,1372881792,137242910720
720575940628818810,1591273,2763279360,176675256320
720575940628819196,217835,739572352,41549434880
720575940628819394,1014702,1843212160,128282368000
720575940628819399,322174,560263424,39390433280
720575940628819447,446734,856403840,63585280000
720575940628819459,341983,901353344,92552468480
720575940628819511,444400,557988096,29832335360
720575940628819516,1829829,3489371904,235288801280
720575940628819561,752244,1080047616,60420136960
720575940628819733,657695,910664192,54187960320
720575940628819953,136780,598598912,59285780480
720575940628820073,139984,502572800,45550868480
720575940628820474,280764,316007168,9836011520
720575940628820712,467872,1311327360,110068049920
720575940628820823,1306511,2149603584,125379000320
720575940628821520,351613,718839424,63932026880
720575940628821992,213912,873461376,56058183680
720575940628822037,726469,1506925824,95319029760
720575940628822248,6301771,13269816704,1119774453760
720575940628822631,433240,612729216,36358062080
720575940628822760,254031,1233909760,75299358720
720575940628822805,8290948,12850200832,799706449920
720575940628822906,356676,818475392,41447270400
720575940628823239,314930,556519040,35995463680
720575940628823281,241222,917874304,74116454400
720575940628823299,629691,922279936,55791953920
720575940628823312,478873,751271040,44947200000
720575940628823401,812049,1655853952,129756364800
720575940628823639,1088578,1723146112,100085800960
720575940628823674,406847,905709824,58341478400
720575940628823720,898262,2198443520,120326727680
720575940628823746,4100472,5915208448,390289141760
720575940628823811,297144,530016512,36217528320
720575940628824336,249184,1304808576,101988802560
720575940628824363,386125,661685248,41972121600
720575940628824835,514405,745279232,51107256320
720575940628824848,303910,605352832,51930275840
720575940628825073,435935,598475520,33203589120
720575940628825091,480830,842851328,59089930240
720575940628825210,1547049,2636066560,188482160640
720575940628825282,975700,1612687744,88437463040
720575940628825348,1492660,2407708160,147283548160
720575940628825594,1539877,2923790336,210469068800
720575940628825703,902711,1322444544,68874076160
720575940628825974,1653041,2162919680,106154332160
720575940628826116,339055,1450049408,121814999040
720575940628826128,7999126,15360958976,1128820551680
720575940628826172,112730,250131840,10104872960
720575940628826823,146885,614749184,64049592320
720575940628826873,1038106,2210430464,150082611200
720575940628827152,621640,997556480,66511206400
720575940628827179,397890,622127360,42327623680
720575940628827335,578384,830513408,45532456960
720575940628827586,676156,1012131456,54532464640
720575940628827920,304749,1119131392,122581862400
720575940628828203,526538,703781632,38808637440
720575940628828631,160508,326567296,15402516480
720575940628828688,171737,451855616,24461383680
720575940628829148,873711,1621332480,99445032960
720575940628829352,1359706,1906460544,101139169280
720575940628829443,565662,728392448,42334013440
720575940628830538,6008450,11721446144,1012883015680
720575940628830551,890526,1766822784,109148467200
720575940628830567,1372626,2086958208,118689198080
720575940628830982,366021,545930496,34935695360
720575940628831275,879976,1171600000,68077742080
720575940628831482,1533353,2483182208,150030069760
720575940628831531,288836,465048832,32030679040
720575940628831760,1626072,2406462336,135615488000
720575940628831818,732357,1827534720,131132610560
720575940628831938,1702936,2359657472,134889185280
720575940628832004,3967554,9171873792,886098360320
720575940628832256,385697,845681408,50671667200
720575940628832516,316014,759235072,53570242560
720575940628832744,1459555,2042421504,91137536000
720575940628832828,1052440,1487321088,77125120000
720575940628833129,379250,592946944,37155522560
720575940628833192,669331,1562225536,135400570880
720575940628833354,606212,925202048,50826577920
720575940628833989,257336,516916096,28723988480
720575940628834044,168819,648416896,49545564160
720575940628834151,6078588,11951214976,1082499246080
720575940628834153,1506434,2769194112,220850452480
720575940628834409,446285,871291520,70498058240
720575940628834832,1841654,3115922944,196740341760
720575940628834921,376857,660978688,38143877120
720575940628835015,380849,697147136,49620807680
720575940628835076,1624792,2976396928,206048532480
720575940628835271,920400,1351647488,78768199680
720575940628835840,417893,789708928,34607063040
720575940628836345,674981,1384822528,93509519360
720575940628836412,1623355,2710400512,153204787200
720575940628836908,624841,965894656,62667694080
720575940628837096,602460,1276625280,101470371840
720575940628837114,717273,1046063872,71956316160
720575940628837124,1599960,2382088064,121742551040
720575940628837352,718704,1378729856,108435927040
720575940628837419,319312,685214592,63513108480
720575940628837436,294323,619448064,42132234240
720575940628837650,2019623,3587148032,238434498560
720575940628837787,547713,939918720,70318407680
720575940628837852,1844582,4167464960,307745771520
720575940628838006,1486028,2380028416,129564897280
720575940628838140,821261,1306310912,73317765120
720575940628838199,748052,1296584448,106828922880
720575940628838850,2666135,4131308288,271932938240
720575940628838991,519618,911725184,67681187840
720575940628839400,271173,1227246336,83348367360
720575940628839419,1234482,1827669888,103437813760
720575940628839623,1136458,2470700800,213475358720
720575940628839979,2485008,4252625920,261761986560
720575940628840196,2144477,4433451264,230109040640
720575940628840198,737954,1103112448,72997253120
720575940628840252,1393478,2173994624,131887656960
720575940628840491,446672,668987008,42752092160
720575940628840574,775384,1483816960,89975316480
720575940628840956,1022647,1824895104,137653463040
720575940628841271,1022777,1709692160,110892933120
720575940628842106,934866,1827821056,135074969600
720575940628842216,1895015,2581064704,117307842560
720575940628842236,3406333,6269317632,442383144960
720575940628842240,5417758,9495336192,791072727040
720575940628842314,1226874,2799552000,211532974080
720575940628842472,808027,1160232320,71578746880
720575940628842500,1338293,3208938496,157103308800
720575940628842570,144052,592460544,43573954560
720575940628842651,326425,542144128,40988590080
720575940628842839,701950,1345228416,90055690240
720575940628842951,337840,604864512,46835159040
720575940628843367,307149,454162688,32766474240
720575940628843458,3698549,6786402816,433462609920
720575940628843526,525984,1270866688,105483970560
720575940628843779,624405,818905856,46666178560
720575940628843931,767280,1491723136,90313738240
720575940628844048,2066921,3263255936,198834391040
720575940628844187,821997,1678434048,116380180480
720575940628844231,551954,2693821952,321558671360
720575940628844539,1130787,1753799808,99645081600
720575940628844712,3725016,7126893824,462131527680
720575940628845032,744887,1096333568,61972193280
720575940628845288,353788,614931200,42435133440
720575940628845840,486511,592339968,37797570560
720575940628846419,372757,836846208,52270827520
720575940628846491,1317389,2096096128,124388444160
720575940628846530,1297819,2179094784,145854709760
720575940628846577,1798279,2359562240,105130342400
720575940628846635,435499,765411968,48224143360
720575940628846966,2158700,3976424320,296490352640
720575940628847164,1179791,2001115008,129781841920
720575940628847439,1035353,1807004544,115550863360
720575940628847612,207522,664232064,35793633280
720575940628847784,1889816,3263479040,186801295360
720575940628847867,1099157,1881972352,130036971520
720575940628848122,2377339,3519696768,205400504320
720575940628848583,4261280,6326624000,322872524800
720575940628848636,268256,573242624,58447134720
720575940628848643,454006,618589696,27307315200
720575940628848714,450866,688141568,43528417280
720575940628848860,511899,753450880,45641123840
720575940628848900,1556310,2673986048,151888424960
720575940628848970,1135687,1455081728,67446138880
720575940628849148,298382,913666944,93188935680
720575940628849207,845992,1600509824,93155829760
720575940628849404,147308,523461376,56245360640
720575940628849424,647974,809547264,46623313920
720575940628849668,1564696,2968588672,214261964800
720575940628849936,593087,1123659776,86428446720
720575940628850475,946375,1406033152,90260572160
720575940628850664,1324074,2560759040,126314291200
720575940628850691,406751,858135296,66453739520
720575940628851176,142245,584320640,56569651200
720575940628851697,2817160,4182360576,216847605760
720575940628851767,910462,1647601792,116368117760
720575940628851984,375840,901606400,53952583680
720575940628852423,955167,1442858368,88285726720
720575940628852730,1063707,1656966528,88205967360
720575940628852891,395761,730485120,56913356800
720575940628852904,333838,563592448,40476313600
720575940628852988,613437,1247062144,94578995200
720575940628853118,1166249,1836173824,113801943040
720575940628853160,1671148,2860137472,205252894720
720575940628853239,476441,1340035584,87748618240
720575940628853992,131565,612879488,51812700160
720575940628855299,446445,720799360,45948907520
720575940628855495,613377,842931072,39509729280
720575940628855595,390001,1933096448,270332293120
720575940628855812,299087,463187584,18097029120
720575940628856108,299879,482829440,34616432640
720575940628856380,864990,1439166592,83170816000
720575940628856514,1757715,3044092672,196233236480
720575940628856572,312883,548440832,38861680640
720575940628856836,493410,735766272,38226841600
720575940628857092,282915,1090073984,100161894400
720575940628857206,2564674,4559193984,255435100160
720575940628857210,9000436,14760984192,964755578880
720575940628857387,209658,475739520,36804526080
720575940628857604,482880,1014236544,46992414720
720575940628857850,1745350,2936121856,176626165760
720575940628857982,147070,321068032,14380298240
720575940628858024,1598108,4377226368,389070325760
720575940628858097,323509,477773952,27061657600
720575940628858640,8524165,14885885440,1167402117120
720575940628858746,1217854,1771708544,104028395520
720575940628858865,585134,890867840,54001049600
720575940628858873,659345,1004773248,55963914240
720575940628858954,793963,1689931776,118465710080
720575940628859408,497916,2385526912,355257825280
720575940628859560,1922412,3563847936,243366963200
720575940628859751,1953467,3583881088,236748820480
720575940628859900,690589,1075255296,70405570560
720575940628860401,285377,462903936,33131724800
720575940628860476,2010642,2777031168,149082449920
720575940628860688,436327,635170560,35558041600
720575940628861188,12299950,21472464256,1091981783040
720575940628861244,284524,530369280,44605317120
720575940628861435,361853,672406912,44582901760
720575940628861660,2014698,3363987968,278079395840
720575940628861699,834141,1194130432,73004984320
720575940628861814,362186,577404288,43962101760
720575940628862268,1310325,2372055936,149247795200
720575940628862330,2201340,4203067904,243052308480
720575940628862480,394960,600997376,42371194880
720575940628862507,1163328,1837108096,83743457280
720575940628862723,524243,732684928,43661445120
720575940628863036,882787,1822005888,105329459200
720575940628863276,358006,632644864,44751360000
720575940628863292,985124,1532262784,94197606400
720575940628863818,1687599,2429564288,126467491840
720575940628863994,663487,2004904192,167929507840
720575940628864087,2432227,3334563328,163955783680
720575940628864247,406502,687422208,48802734080
720575940628864364,2337477,5391827712,422423357440
720575940628864505,810114,1407164544,93327800320
720575940628864762,2304942,3633305984,199662028800
720575940628864771,1017402,1972914304,160572631040
720575940628865028,338587,647329024,53706874880
720575940628865283,419458,670262144,38534502400
720575940628865335,701085,1116201472,76551782400
720575940628865359,315101,473843072,34953871360
720575940628865641,217607,384277504,15224135680
720575940628865644,11897928,20909612160,1424091709440
720575940628866044,172154,596379264,41060659200
720575940628866242,1387331,2705282432,202945044480
720575940628866809,2146415,4678579840,395558297600
720575940628866860,355770,662225152,45589022720
720575940628867146,637196,757897344,25462108160
720575940628867527,132816,583092480,65323714560
720575940628867627,425052,681433088,47346462720
720575940628868352,479258,923837952,51287674880
720575940628868603,578013,1150619904,89612277760
720575940628868907,1385462,1949643136,105814435840
720575940628868943,656921,1351690112,94919567360
720575940628869136,1775855,3171712000,203993016320
720575940628869391,2211326,4745080192,388723845120
720575940628869392,1227716,2042745216,117083996160
720575940628869431,274034,496883840,39333888000
720575940628869648,4089772,7112575744,497568481280
720575940628870218,790230,1247355904,74011596800
720575940628870270,525452,817956992,45425643520
720575940628870474,1015186,1461782016,82029598720
720575940628870568,2077689,4326804608,226857697280
720575940628870632,403803,605538432,40188364800
720575940628870782,475305,1417851392,142283284480
720575940628871276,1444544,2887724672,226931517440
720575940628871546,1533355,2591235712,172964055040
720575940628871788,525845,1056265984,92080640000
720575940628873039,846764,1363262208,85987573760
720575940628873192,197034,707391360,35117076480
720575940628873219,403313,696388352,47184373760
720575940628873295,126049,229006464,7558737920
720575940628873722,8358031,14562352384,1103465922560
720575940628873987,410388,715150080,47838423040
720575940628874039,347564,612562176,42375772160
720575940628874395,1053446,2829595904,140835921920
720575940628874496,1942688,3916378112,297826385920
720575940628874601,516589,904693504,39762442240
720575940628875688,1815884,3427969152,192469155840
720575940628875735,140305,294588544,11498526720
720575940628875902,874404,1889822080,127335659520
720575940628876076,413921,729755008,46298132480
720575940628876111,1434544,3951422720,257469562880
720575940628876150,970853,1603551488,90418728960
720575940628876292,2640210,4363600256,270702725120
720575940628876393,509661,1110931072,80887408640
720575940628876647,429931,754216448,50000209920
720575940628876741,964396,2475794176,138637475840
720575940628876860,707446,1881655808,144482539520
720575940628877161,441832,1374849408,81059655680
720575940628877308,184272,595147776,66791127040
720575940628877929,1046233,1396209152,63595100160
720575940628878441,760098,1126689152,67720734720
720575940628878791,1455505,2473710976,184818759680
720575940628879055,2879850,4661355648,279239331840
720575940628879147,504687,773537536,43398471680
720575940628879209,445591,895911936,54585610240
720575940628879632,361763,635742848,44819978240
720575940628880131,399434,641320192,39290163200
720575940628880427,459702,747095680,51523901440
720575940628880578,521947,1159287680,99314647040
720575940628880646,545740,2776189440,314734274560
720575940628880808,10266396,21789036160,1869823119360
720575940628880912,326613,611147904,42334545920
720575940628881128,2473079,3180560768,139760865280
720575940628881145,457261,816016384,63225528320
720575940628881156,188602,618904192,39516528640
720575940628881168,301769,453082112,32598261760
720575940628881576,4001402,7019186048,490660567040
720575940628881659,560180,786484992,43482880000
720575940628881660,322445,573406208,45397104640
720575940628881670,926805,1219184256,59299041280
720575940628881739,2479645,3715668736,213342597120
720575940628882179,625214,868576512,52978391040
720575940628882182,1131163,1727629184,94424616960
720575940628882450,1434971,3730764288,297943367680
720575940628882487,1245236,2402727424,170603345920
720575940628882506,782048,2159118208,147271014400
720575940628882558,1217410,2022141440,127087616000
720575940628882664,742774,1633905536,120712939520
720575940628882731,760818,1001965440,47313438720
720575940628882960,575572,896030208,63973171200
720575940628883185,205813,606941952,48760821760
720575940628883368,1095106,1496608768,52235929600
720575940628883535,6347320,11261819520,691919779840
720575940628883838,991810,1721192064,99931801600
720575940628884183,4177857,6749615488,390199736320
720575940628884267,469951,1143559168,69053399040
720575940628884486,2505162,3542494336,192864757760
720575940628884496,1806072,6378657152,506345246720
720575940628884606,736660,2988895104,349614868480
720575940628884648,141948,497343104,36843509760
720575940628884674,1550524,3100281856,199112642560
720575940628884854,1702202,2923451904,189331752960
720575940628885066,364788,577422976,38367170560
720575940628885160,6521398,10241046528,565863301120
720575940628885251,412730,1664081280,191434158080
720575940628885254,180031,625076992,53285130240
720575940628885264,584059,1664424192,122293719040
720575940628885416,1082782,1839668352,122093445120
720575940628885547,371064,1952349056,283896514560
720575940628885591,849965,1729598720,117002721280
720575940628885763,432850,649263872,41907548160
720575940628886012,376442,766702848,55611187200
720575940628886020,901999,1611291264,113077913600
720575940628886265,861054,1272680704,75293972480
720575940628886696,669141,1053038464,77675919360
720575940628886760,577838,1328132864,99464202240
720575940628886787,369036,575150464,36907008000
720575940628886790,132750,566102400,64370964480
720575940628887025,290220,517671552,40967925760
720575940628887292,904608,1291027200,75038515200
720575940628887375,394237,721853184,55631728640
720575940628887772,551396,887581696,67592714240
720575940628887887,666546,1413709568,112475176960
720575940628887930,450694,804087040,49070387200
720575940628888040,4778276,7170886912,416121190400
720575940628888080,1140769,1597880064,92828907520
720575940628888296,894883,1287671808,78065397760
720575940628888375,410544,954268928,60587765760
720575940628888731,571283,762778112,49063741440
720575940628888796,858236,1669140224,107943086080
720575940628889047,1292247,2188773248,131613286400
720575940628889162,102907,490969728,88064460800
720575940628889347,1074130,1644549760,87560560640
720575940628889543,533553,1076895232,84483041280
720575940628889551,1218705,2519316352,173549527040
720575940628889768,1298142,2197756928,137219870720
720575940628889872,425684,763404288,54544762880
720575940628889935,339295,483477376,25834229760
720575940628890024,1259738,1822026368,104381900800
720575940628890447,995983,1384225024,76625090560
720575940628890562,1139146,1824262912,107590983680
720575940628890640,452809,1059442176,85870202880
720575940628890679,2250745,3455483264,196600412160
720575940628890998,489513,1033801728,78390640640
720575940628891396,7170486,12888794368,981217187840
720575940628891408,667883,916546816,53793361920
720575940628891766,740600,1274018816,77178501120
720575940628891770,344272,531123712,37542123520
720575940628891774,306446,915699584,65040588800
720575940628891863,1557242,3555102080,346355783680
720575940628891910,466898,666735616,38442885120
720575940628892203,2043257,3714703744,263778877440
720575940628892432,632492,1553995520,138888898560
720575940628892913,367839,664408832,49349406720
720575940628892931,2180106,3661517568,210378782720
720575940628893096,477814,1028649344,85496811520
720575940628893160,404474,818170368,63513241600
720575940628893188,632281,794690048,42530334720
720575940628893514,81486,219452032,13632993280
720575940628893689,938231,1390139904,79594752000
720575940628893712,382952,527577216,34326312960
720575940628893937,477491,1909543808,134930503680
720575940628894026,180313,582781312,69890334720
720575940628894204,132981,454567296,51103928320
720575940628894251,1288308,3742185856,306165923840
720575940628894402,435241,690629504,48792842240
720575940628894780,797928,1297193088,90103490560
720575940628894794,142729,516378112,65563975680
720575940628894970,638038,1321625984,59588945920
720575940628895217,367507,681803776,51224565760
720575940628895232,461965,785781248,42703257600
720575940628895484,581855,1684895488,133280389120
720575940628895593,1844976,3202860032,182999828480
720575940628895750,15650993,29283249664,2292551997440
720575940628895787,1397091,2298184320,174690867200
720575940628895831,820845,1523584000,100195788800
720575940628896060,742411,1398995840,85243566080
720575940628896168,8247432,13599869184,869647626240
720575940628896199,608474,988850176,64948080640
720575940628896241,348235,554288896,41802997760
720575940628896252,3823922,5440605184,294484520960
720575940628896299,70167,364763904,50391787520
720575940628896528,738277,1235274112,87671296000
720575940628896759,428222,1277318400,67595038720
720575940628896784,3399966,5515347584,310807623680
720575940628897103,1718464,2793343360,164598548480
720575940628897280,476680,973947136,56771737600
720575940628897385,3412854,5008931072,281652869120
720575940628897662,3249604,5154267264,305420144640
720575940628898103,244046,742270208,79098347520
720575940628898665,832876,1230414848,67189544960
720575940628898759,678533,1943599104,144200990720
720575940628898792,243232,841901312,58261166080
720575940628898812,2464160,4031445120,229917747200
720575940628898860,353372,629185408,50869862400
720575940628898890,366127,602174464,40464660480
720575940628899304,414525,581219328,41129441280
720575940628899323,266412,1070641152,123023472640
720575940628899454,2043854,3508415360,203946137600
720575940628899739,442869,737909504,48741621760
720575940628900081,228506,376141824,33635215360
720575940628900507,453821,646592000,44627128320
720575940628900572,1755357,2517697920,157909432320
720575940628900849,529046,907266944,66117314560
720575940628900907,815754,1181737088,70686361600
720575940628901246,844486,1523343616,107765719040
720575940628901319,193749,638627968,45038346240
720575940628901750,1316555,1988290432,121049077760
720575940628901758,153855,361645184,14738524160
720575940628901831,93514,406072064,36366673920
720575940628901884,1377984,2795175936,178762137600
720575940628902043,8641450,13626316928,754473984000
720575940628902120,336328,578661504,34556211200
720575940628902396,2129709,3440710016,195745331200
720575940628902764,891253,1669270144,104552837120
720575940628903211,416026,609732608,36456181760
720575940628903247,229618,821300096,65502054400
720575940628903400,672396,995544704,65465354240
720575940628903430,149989,514475648,34276659200
720575940628903895,1623494,3180368000,235474534400
720575940628903980,1566162,2726726144,195463761920
720575940628904247,485638,773098752,52513505280
720575940628904700,189086,587783808,28755240960
720575940628905034,480208,720845568,39859978240
720575940628905232,442674,654665216,36722585600
720575940628905290,1400244,2064640000,128077445120
720575940628905379,121014,492744960,48667975680
720575940628905448,851264,1368081920,88552724480
720575940628905732,456808,754786432,53175961600
720575940628905802,598486,978945920,71235461120
720575940628906044,498015,964045568,68854671360
720575940628906540,356210,891334656,74724546560
720575940628906599,794484,1177760256,78678743040
720575940628906622,714184,1893622656,141344686080
720575940628906747,381609,710103296,51075082240
720575940628906795,366964,728023424,65878978560
720575940628906796,399209,775110784,69195745280
720575940628906951,270167,878033024,90055485440
720575940628907240,511699,1013509504,58170357760
720575940628907268,727330,1151708544,67479101440
720575940628907280,523744,986609024,71480320000
720575940628907524,1728714,3096495360,218485053440
720575940628907594,3523230,4916273536,210076999680
720575940628907607,937361,1995963648,152064235520
720575940628908038,593207,899159040,37680844800
720575940628908292,176201,305594240,17788088320
720575940628908375,1189136,2314604160,151041331200
720575940628908548,101097664,252708659712,15790466078720
720575940628908670,363719,1036598144,67077560320
720575940628908743,555102,803937792,49069240320
720575940628909355,324939,939990656,100140318720
720575940628909434,571875,1807314304,154524241920
720575940628909553,369688,572364544,37677793280
720575940628909623,523707,1119136256,63974369280
720575940628909898,2365356,4131580160,247575920640
720575940628909950,1296412,2088779520,126815641600
720575940628910095,1489742,4996112640,455289784320
720575940628910159,529296,893923968,61130854400
720575940628910235,248216,612604800,30489927680
720575940628910340,982199,1457101184,95629465600
720575940628910342,1439955,3102970368,210779289600
720575940628910415,5466209,8259783936,430905384960
720575940628910441,347574,517467392,31755520000
720575940628910844,38058,116609280,7560273920
720575940628910956,2670846,7026947968,796481413120
720575940628911108,395364,667189760,44305008640
720575940628911178,503968,700325888,43497809920
720575940628911415,621422,1206899072,57312337920
720575940628911620,381625,921193472,43241758720
720575940628911671,2056936,3560164864,225446338560
720575940628911815,154914,512911744,38015784960
720575940628911876,2733150,4111268736,197909729280
720575940628911946,887463,1491655936,84622172160
720575940628912188,455405,1092169984,89569925120
720575940628912283,4543397,7123581056,450498969600
720575940628912380,892408,2546051200,181595002880
720575940628912388,2258126,3425173632,173592514560
720575940628912390,629416,1477712896,152015390720
720575940628912636,4322886,9535876480,820188313600
720575940628912683,478406,2392030976,360352931840
720575940628913404,2986672,5150174720,328153896960
720575940628913769,381000,678726016,52977346560
720575940628913920,1507465,2212081792,122168401920
720575940628914152,883988,2539521152,269163847680
720575940628914436,7877452,16351425536,1192150620160
720575940628914692,7062296,15552587648,1352490485760
720575940628915176,303842,461693568,21763676160
720575940628915191,1455298,2425728128,158114355200
720575940628915279,135961,223360512,8551485440
720575940628915460,789468,1381614720,79156101120
720575940628915574,893286,1725865344,112277995520
720575940628915688,677433,3691447680,471838638080
720575940628915718,1344896,1916700672,100250009600
720575940628915755,637330,831622144,45967974400
720575940628916444,5232112,7922264448,454310819840
720575940628916712,503955,640684672,36434810880
720575940628916730,1600937,3627599744,295706726400
720575940628916732,188264,637402112,36512368640
720575940628916791,4039964,8147419648,528603279360
720575940628916810,297756,454526208,30162442240
720575940628917147,424714,675816832,44479938560
720575940628917251,1685956,2334844800,124176158720
720575940628917763,827434,1040348032,57322250240
720575940628917803,467458,663456256,40304128000
720575940628917980,619722,1331422976,105137899520
720575940628918001,497853,661254144,25882726400
720575940628918020,264852,452029440,21658142720
720575940628918290,2348144,3103443328,158418196480
720575940628918581,683480,971857152,55634964480
720575940628918769,475241,652909568,29280747520
720575940628918779,2146489,3995055232,277635153920
720575940628918827,480608,796639360,54358190080
720575940628919239,225648,664271360,29387612160
720575940628919281,801252,1057407232,59593472000
720575940628919495,591835,920027776,62034370560
720575940628919793,870731,1348796800,68616386560
720575940628919852,1351512,2114992640,133082060800
720575940628920049,179969,649283584,85191905280
720575940628920219,335540,552661376,35959275520
720575940628920316,423089,1034135040,108577443840
720575940628920571,1559210,2245534080,117449574400
720575940628920987,770650,1392816000,76247531520
720575940628921162,406645,729296000,55017789440
720575940628921303,1944990,3217549568,221885829120
720575940628921387,581034,889224064,55149629440
720575940628921959,327001,573053824,47027978240
720575940628922186,1209091,2154129920,152704727040
720575940628922384,379512,502376832,31909611520
720575940628922600,826286,1331273600,70304276480
720575940628922856,921160,1369017216,69594767360
720575940628922998,1555133,3174755584,249050142720
720575940628923140,1080380,1940751488,116624230400
720575940628923210,994926,1634567808,111876188160
720575940628923330,858482,1287953920,68517611520
720575940628923368,1945756,3278310528,213711216640
720575940628923639,306524,743397888,35710279680
720575940628923651,1348844,1887632768,103269253120
720575940628923652,1319585,2464438912,160687011840
720575940628923727,264930,451983616,37408532480
720575940628923907,1376961,2282907008,100635217920
720575940628924648,219501,346778752,23435642880
720575940628924676,307970,1325204864,125539348480
720575940628924688,280673,445333376,33502607360
720575940628924887,728844,1937050624,152458096640
720575940628924944,460832,767381760,49758423040
720575940628924971,559223,801566592,47379322880
720575940628926467,377751,667667840,46753914880
720575940628926684,133569,281693312,10705745920
720575940628926724,294947,1040874368,108987996160
720575940628926736,412185,607268096,39484743680
720575940628926842,338299,496402560,30564730880
720575940628926992,499955,728468224,42242641920
720575940628927491,504543,862161920,59392798720
720575940628927492,327219,516382336,35108986880
720575940628927996,2170684,2155410688,93478133760
720575940628928118,940943,1902068224,150606551040
720575940628928272,701464,924418176,49360967680
720575940628928771,1027500,1380517888,71032371200
720575940628928772,973895,1712660608,110980966400
720575940628928923,287579,439204864,29618391040
720575940628929079,484355,812451968,55428444160
720575940628929098,708970,1226326400,86281523200
720575940628929265,691353,1122397440,72908892160
720575940628929479,426748,602924672,38343311360
720575940628930151,387848,620925568,34063431680
720575940628930364,218443,492520704,36205137920
720575940628930407,556534,969985664,59919513600
720575940628930663,455428,1056004864,96635924480
720575940628930876,356134,686925824,55816325120
720575940628931292,1068807,1932476928,126628782080
720575940628931304,506503,729191040,38444400640
720575940628931433,302453,480993792,35587635200
720575940628931560,718788,906843264,51219527680
720575940628931816,429923,649335296,36575877120
720575940628931856,857388,2119459200,156783042560
720575940628932072,662232,845914368,47953592320
720575940628932328,461936,688324096,42457344000
720575940628932507,346504,695948416,59216568320
720575940628932969,731130,985325312,58899138560
720575940628933163,6603000,10138577920,571577016320
720575940628933194,181847,547013632,55382138880
720575940628933275,1385974,2366026240,153799854080
720575940628933372,122225,455875712,37396480000
720575940628933380,861230,1304510848,76723650560
720575940628933392,1813691,2711182464,150826977280
720575940628933419,1116020,1893376256,64502814720
720575940628933436,989563,1411561344,81831434240
720575940628933675,303118,493916928,31751383040
720575940628933873,389714,706659456,59420887040
720575940628933975,1500505,2233366784,112716636160
720575940628934343,849886,1313807872,83218309120
720575940628934403,1719787,2524608640,122799349760
