Mi1,X,Y,Z,side,azimuth,elevation,radius,lattice_p,lattice_q,lattice_azi,lattice_elev,left_eye,lattice_p_corrected,lattice_q_corrected,azimuth_corrected,elevation_corrected,retinal_azi,DRA_paths,X_rot,Y_rot,Z_rot,lattice_p_rot,lattice_q_rot,position_x,position_y,position_z,optical_x,optical_y,optical_z,retinal_row,retinal_col,normal_x,normal_y,normal_z,skew_angle,binocular_angle,binocular
720575940628314643,771741.9094540613,303076.5965379494,172786.17842876163,right,-0.0398149787714954,1.406282843348155,130962.53784066362,-3.0,-1.0,-0.0398149787714948,1.406282843348155,False,-3.0,-1.0,0.0398149787714948,1.406282843348155,0.0398149787714948,0.0,84305.43745277949,250134.58521643557,-9650.34988360552,-3.0,-1.0,151.58228139406228,-389.19103579129535,-42.35205223097036,0.33724504007895334,-0.35047707474861783,-0.02548445523517062,-2.449,-2.121,0.5872861049937546,-0.8092634123987946,0.01370256304211561,0.15329868324281398,37.415868805811485,False
720575940628339528,329163.19902319903,252804.89865689864,163527.96092796093,left,-0.5423569394660693,1.770776759078864,115618.38891500131,9.0,-8.0,-0.5242253869251874,1.7651572193908036,True,9.0,-8.0,0.5242253869251874,1.7651572193908036,0.5242253869251874,4.0,93329.77196983034,-194997.7189048832,6618.219197628001,9.0,-8.0,-96.9124561622635,408.1911321118503,7.858649784447793,-0.4317136263460534,0.22174913729408177,0.023443677715749244,0.612,18.031,-0.672376862755597,0.7393538832227433,0.03556950652442466,0.3582031856524784,49.858680886574184,False
720575940628350407,258011.43720930227,218816.1953488372,254361.6279069768,left,0.5683965230992741,1.8635395138168231,118857.84463895344,3.0,13.0,0.5507371101467405,1.854442837880223,True,3.0,13.0,-0.5507371101467405,1.854442837880223,-0.5507371101467405,0.0,7713.703663143794,-267863.313240424,49385.66275546619,3.0,13.0,187.1427488193216,259.5393123064404,118.41500673955323,0.3936895599687733,0.020866493751863203,0.2817087681587228,9.798,-10.607,0.7366326657938669,0.35984313368333315,0.572612639422481,0.32731209601610567,2.3230950304234996,True
720575940628359223,763735.7529493409,244321.0215128383,157650.10409437888,right,0.0243897273933891,1.8724295593311029,131615.66830280167,8.0,2.0,0.0243897273933888,1.872429559331103,False,8.0,2.0,-0.0243897273933888,1.872429559331103,-0.0243897273933888,0.0,108368.52355703736,237717.60289151015,45233.1933861858,8.0,2.0,36.31148937764288,-408.0231927022836,81.38994198075153,-0.01983898315909478,-0.4364504432548877,0.2106411003614224,6.124,6.364,0.1985213289017337,-0.8760193577135795,0.43952174790580895,0.24124826158610985,62.51001169518047,False
720575940628390543,271237.3163879599,286092.9337792642,228518.28762541804,left,0.1834874892650634,1.3522986168985258,114718.22386070348,-5.0,1.0,0.1769079504797303,1.3588723924024018,True,-5.0,1.0,-0.1769079504797303,1.3588723924024018,-0.1769079504797303,0.0,22861.830590751473,-249882.07415598963,-20012.975144470154,-5.0,1.0,192.07873348948686,354.52591643288224,-36.798389773966704,0.42539963697272576,0.23552771294977182,-0.014867947140537493,-2.449,-6.364,0.731917389059966,0.6682687541889665,0.13309322960379744,0.28557183621843585,23.604561468343096,False
720575940628423592,778281.9754601227,333139.28834355826,224138.2822085889,right,-0.3919531444643742,1.078948629900336,128257.60785716158,-13.0,2.0,-0.3919531444643728,1.078948629900336,False,-13.0,2.0,0.3919531444643728,1.078948629900336,0.3919531444643728,0.0,28982.966762338732,259211.63703684902,-30641.010462340626,-13.0,2.0,248.08951613428317,-237.5930010720806,-110.60831258591524,0.4573779751609664,0.019220169488804624,-0.15644022396752721,-6.736,-15.91,0.9809834368962274,-0.11268307505780184,-0.15803170925729934,0.22815968337274148,1.0745275013883377,True
720575940628437776,797351.6457142858,299101.1314285714,226371.77142857143,right,-0.5023070915290927,1.3606468030867385,132056.60224749643,-8.0,7.0,-0.5023070915290919,1.3606468030867378,False,-8.0,7.0,0.5023070915290919,1.3606468030867378,0.5023070915290919,0.0,32491.37562470095,275733.33540686965,4600.463316321246,-8.0,7.0,248.42604937826275,-239.25490507191205,-25.210905824952075,0.4827678808398378,0.021554975477982786,-0.007074715005676587,-0.612,-15.91,0.9860896238203876,-0.12509644804970899,0.10944465486771354,0.21100307297012416,1.5300410492600067,True
720575940628439356,725800.0713754647,289910.06394052046,130253.9182156134,right,0.4264113917167092,1.5664750210072018,132272.17750693133,6.0,-8.0,0.4264113917167097,1.5664750210072027,False,6.0,-8.0,-0.4264113917167097,1.5664750210072027,-0.4264113917167097,0.0,127539.67150645693,203068.03102825762,-6727.387659893397,6.0,-8.0,-59.915415533858976,-430.8663764084511,-23.394118718429976,-0.32490578482383325,-0.37079379849671457,0.006005391540747572,-1.225,14.849,-0.3413719492812031,-0.9396376896609845,-0.023371016505901763,0.3727327597771516,75.87777509811868,False
720575940628444688,750242.4741907263,197611.28608923883,175488.71391076117,right,-0.0792266251063249,2.262957166683402,127949.91339928216,14.0,9.0,-0.0792266251063267,2.2629571666834023,False,14.0,9.0,0.0792266251063267,2.2629571666834023,0.0792266251063267,0.0,97875.85949074585,220933.86024282992,93090.20895001199,14.0,9.0,20.510193183779883,-341.0935721896241,170.01723846206565,-0.08457571609285593,-0.22306288057602056,0.42527920737681535,14.085,5.303,0.10717490145163432,-0.6254214162697658,0.7728917081777712,0.343467407729412,30.79248449436444,False
720575940628462700,325261.41846153844,272894.23076923075,163204.46153846153,left,-0.5280287533790478,1.600370452587532,119573.9831299892,5.0,-9.0,-0.5112788647129531,1.5997874698781012,True,5.0,-9.0,0.5112788647129531,1.5997874698781012,0.5112788647129531,0.0,90410.64269599404,-197409.32607754314,-13495.772033685194,5.0,-9.0,-64.71442261987508,429.05565864817044,-29.54731393750735,-0.31034977141865755,0.3749847363251103,-0.021617584531214235,-2.449,14.849,-0.3720331550763026,0.9130763676462327,-0.16698167076039677,0.3267224837138779,73.07711584225095,False
720575940628469224,290220.68170426064,211815.7025898079,195584.3274853801,left,-0.0229685062703332,2.059942295264725,117316.06568026986,11.0,3.0,-0.0213730216550901,2.044174307411953,True,11.0,3.0,0.0213730216550901,2.044174307411953,0.0213730216550901,0.0,67435.08503312508,-236645.42390242335,49270.046158659155,11.0,3.0,2.53723715021497,393.34608495630056,119.46263549087911,-0.1139709168997189,0.3597273010810338,0.3098524809340581,8.573,8.485,0.07413084655365554,0.8066416035462562,0.5863735507486357,0.320428559182923,52.97098714787728,False
720575940628471292,312389.53261767136,282886.90999174234,173083.93063583813,left,-0.4042820201200111,1.4991287285393196,119063.0886544649,2.0,-8.0,-0.3912279004121477,1.5014838493069198,True,2.0,-8.0,0.3912279004121477,1.5014838493069198,0.3912279004121477,0.0,78846.87088396504,-209443.9274976305,-22693.0837608441,2.0,-8.0,-7.896558960462581,438.0665635930686,-46.06355569062476,-0.15059588606100127,0.45602014372348876,-0.03744098293570988,-3.674,10.607,-0.07792843594752608,0.9888232129304706,-0.12710551695592812,0.24412222273196238,86.40752544590151,False
720575940628534790,312636.47139588103,172285.88558352404,205712.35697940504,left,-0.0064986501956235,2.459138368302205,117386.05973636548,17.0,9.0,-0.004902338524006,2.433316584899861,True,17.0,9.0,0.004902338524006,2.433316584899861,0.004902338524006,0.0,64075.74565005113,-217139.86907390246,91411.46534717218,17.0,9.0,-22.15835472524424,318.82406746132426,181.85753451865708,-0.1481251790338586,0.1246487157539628,0.4413363026726037,15.922,8.485,-0.21960858561649,0.4170988903158311,0.8819300339714183,0.18452442943969807,20.555013751206033,False
720575940628534827,794662.8474576272,218811.06214689268,229076.6101694915,right,-0.6372081753530909,1.9602015123672647,133878.03919400985,4.0,16.0,-0.6372081753530914,1.960201512367264,False,4.0,16.0,0.6372081753530914,1.960201512367264,0.6372081753530914,5.0,42431.830246082915,267148.3062428942,83900.68809601592,4.0,16.0,185.5001427849607,-226.99143567953644,130.11591711770188,0.37793317751851313,0.07406392360727339,0.29869846997639377,12.247,-12.728,0.7355864125380076,-0.17992325022532882,0.6531004928170073,0.338294163711135,1.8454751881851774,True
720575940628544828,797056.096049574,288434.10379550734,218490.06971340047,right,-0.4586730805934129,1.4515951285566064,131154.17195737243,-6.0,7.0,-0.4586730805934123,1.451595128556606,False,-6.0,7.0,0.4586730805934123,1.451595128556606,0.4586730805934123,0.0,41949.73553391476,274600.0538574688,13833.509986481493,-6.0,7.0,239.4078568735599,-266.0803164670294,-5.343207719466924,0.48445182482061655,-0.021279263372411372,0.02562237583503749,0.612,-13.789,0.9343962946676605,-0.30522103088377767,0.18369454759897158,0.3002468400381868,1.1533323066190504,True
720575940628562075,291000.0545868082,221134.57771038663,190555.29946929496,left,-0.0793537845598622,1.985013848968052,117458.3059706227,10.0,1.0,-0.0758717179375851,1.9715658494997903,True,10.0,1.0,0.0758717179375851,1.9715658494997903,0.0758717179375851,0.0,70945.15758842742,-235214.0043922052,39351.860476194764,10.0,1.0,-4.889736905792941,408.56252277057416,97.34151974279874,-0.1406462604601202,0.390846061105947,0.2521250712664217,6.736,9.546,0.06256560749966592,0.8684260928177396,0.4918553304290933,0.3607690986519957,59.990242202755084,False
720575940628573994,278914.8861911988,246984.94385432472,199111.2594840668,left,0.00397317342397,1.7432629614836062,117290.93897969845,5.0,0.0,0.0042013316058948,1.7372591148649104,True,5.0,0.0,-0.0042013316058948,1.7372591148649104,-0.0042013316058948,0.0,58202.027653695804,-245303.24749695548,14385.543372142996,5.0,0.0,55.673110923544165,417.9769089562774,49.59464362391724,0.0656748469472184,0.45884922936008915,0.1287054497858113,3.062,5.303,0.2862286965344343,0.9017304026762917,0.3239682301853868,0.16845506550106715,63.95186921760047,False
720575940628576335,799475.3883892068,252498.7375306623,220739.5584627964,right,-0.5295009097477816,1.7174223582348522,132008.806720676,-1.0,11.0,-0.5295009097477815,1.7174223582348511,False,-1.0,11.0,0.5295009097477815,1.7174223582348511,0.5295009097477815,3.0,45438.89801785127,274377.2644881475,49750.63450535739,-1.0,11.0,216.66513392080938,-259.51192344816184,68.3278474542165,0.4580956858489899,-0.012668990638471885,0.16057002889245073,6.124,-12.728,0.8126382259687058,-0.3474856949472741,0.4678384395295504,0.3752999464598273,1.7371607105383875,True
720575940628589032,764403.2529290145,263283.10406616126,158639.88973121985,right,0.0356379626237787,1.7280881770496257,129510.00852388953,5.0,0.0,0.0356379626237787,1.728088177049626,False,5.0,0.0,-0.0356379626237787,1.728088177049626,-0.0356379626237787,0.0,104413.53772897745,239788.23819349825,26765.482019186333,5.0,0.0,57.18566600926099,-419.68877411354276,39.906763424743566,0.06373437166948821,-0.4649283554522335,0.10301438642083978,3.062,5.303,0.24626729715705806,-0.9293440607149158,0.27508550518860175,0.13448709891956906,67.65594688227782,False
720575940628590235,795881.4588235297,249624.0094117647,212441.81960784312,right,-0.4661152750799304,1.7525282173578516,130911.98672129316,0.0,10.0,-0.4661152750799304,1.752528217357851,False,0.0,10.0,0.4661152750799304,1.752528217357851,0.4661152750799304,0.0,54019.41434432745,270526.60336523067,51007.61902123786,0.0,10.0,203.75511722336523,-282.75977429175737,72.35126454658479,0.4397648000183748,-0.08281867678404417,0.17732370816941764,6.124,-10.607,0.8303204040165723,-0.4090006079419654,0.3785320717942656,0.2520289483161624,4.271433822726025,False
720575940628618920,769604.4644945696,203974.6365914787,195022.72347535504,right,-0.3258409215064128,2.1636701261265947,128428.77798576112,10.0,12.0,-0.3258409215064142,2.1636701261265943,False,10.0,12.0,0.3258409215064142,2.1636701261265943,0.3258409215064142,0.0,77937.99466268826,240840.50167607234,91311.55756299329,10.0,12.0,99.45973998271445,-309.0449674851861,161.8173167210798,0.16692250964287744,-0.164490864430026,0.4253796980635215,13.472,-2.121,0.45542062788260657,-0.4990383100508762,0.7372603453330295,0.24017181015537964,14.671631230647467,False
720575940628621815,304771.7604278075,340385.3689839572,241193.7540106952,left,-0.0031550567417958,0.8042788500229116,116222.35165881074,-16.0,-5.0,-0.0046373802365036,0.8277037683849079,True,-16.0,-5.0,0.0046373802365036,0.8277037683849079,0.0046373802365036,0.0,2395.8314946656574,-212352.22195926213,-69059.3611549863,-16.0,-5.0,213.0076932102207,274.0235286885735,-191.75700831368096,0.3832832456105551,-0.022779310480146985,-0.30772510196522546,-12.86,-11.667,0.834330415666139,0.37738584085524995,-0.40183663921591817,0.4870302245207899,1.4413916254093775,True
720575940628637672,746241.9930313589,344774.7707317073,178162.0069686411,right,0.1207672827130137,1.0570101029679049,129032.5296804895,-10.0,-6.0,0.1207672827130145,1.057010102967905,False,-10.0,-6.0,-0.1207672827130145,1.057010102967905,-0.1207672827130145,0.0,71959.50402570872,227815.27522032187,-51689.72821225923,-10.0,-6.0,163.89436337276143,-355.0491409911387,-157.51440393498908,0.3427917791631516,-0.22271936909794252,-0.2666592885148125,-9.798,-4.243,0.5733773959149947,-0.7539040025331882,-0.32072903956171167,0.3976970016487577,20.289345071264695,False
720575940628664136,305938.0712510356,225219.58574979287,177811.56586578296,left,-0.2662992298174642,1.9793323962485887,116666.72879324952,11.0,-2.0,-0.256225251140587,1.9665134327105425,True,11.0,-2.0,0.256225251140587,1.9665134327105425,0.256225251140587,0.0,83154.71119827594,-220099.55401219823,34380.48550959124,11.0,-2.0,-55.152187622908734,411.95168144911,75.50954123047441,-0.27546286776995227,0.3504797031691958,0.17606638804957783,5.511,13.789,-0.34240319206741227,0.8472058901590522,0.40620466976864616,0.26331082770424685,60.576715742910906,False
720575940628683516,780441.2,199148.8809523809,220168.71428571423,right,-0.5807209702416283,2.1479858083151413,131590.0675794089,8.0,16.0,-0.5807209702416295,2.1479858083151404,False,8.0,16.0,0.5807209702416295,2.1479858083151404,0.5807209702416295,22.0,54068.61598804979,251457.00874121118,100829.23307543746,8.0,16.0,144.64108192021334,-248.87895184724562,162.16326077607212,0.2621357825231061,0.01806068076492411,0.40679492624468244,14.697,-8.485,0.6216145539404693,-0.25835722376820625,0.7394909676636873,0.3238484700065058,1.9144944090925982,True
720575940628729617,724862.4104234528,369891.0358306189,182290.9446254072,right,0.2850450630942308,0.8438905633072339,133715.66434541348,-15.0,-10.0,0.2850450630942316,0.8438905633072341,False,-15.0,-10.0,-0.2850450630942316,0.8438905633072341,-0.2850450630942316,0.0,63534.11627806258,208373.8682034872,-77302.34201265319,-15.0,-10.0,150.14160366769295,-310.28394480424396,-234.99697917916833,0.2695676203887739,-0.04615600121916603,-0.41330860294803345,-15.309,-5.303,0.4783290184918963,-0.5943598735491354,-0.6464810057404895,0.5458988715795202,2.2273429543138588,True
720575940628748816,783740.791970803,324630.2737226277,220980.32846715327,right,-0.3946532352667527,1.1606112877551042,129448.4530422969,-11.0,3.0,-0.3946532352667519,1.160611287755104,False,-11.0,3.0,0.3946532352667519,1.160611287755104,0.3946532352667519,0.0,33541.76761198402,264007.1542816413,-22370.881774242313,-11.0,3.0,248.8711895284498,-253.81753366712164,-83.99826770163646,0.4723374268096384,-0.004153764081032673,-0.10887169908751909,-4.899,-14.849,0.9718148434295976,-0.2271413575694853,-0.06310874560152487,0.27261428521028797,1.8839392934869816,True
720575940628750084,300614.24254473165,308386.4811133201,201783.4592445328,left,-0.2077078967594542,1.2143506588168425,115023.28426804367,-6.0,-6.0,-0.2006731379410796,1.2259803489347951,True,-6.0,-6.0,0.2006731379410796,1.2259803489347951,0.2006731379410796,0.0,46276.46503967939,-219117.50349917597,-44097.26831733689,-6.0,-6.0,121.32599586635152,400.91341306298057,-105.88932275548021,0.2622338320887658,0.37482513732134487,-0.16181424232899033,-7.348,0.0,0.42514652805602254,0.8782316935607347,-0.21899662578988163,0.19416853481749557,41.1682855373709,False
720575940628820712,336888.0053763441,349835.747311828,214138.01075268816,left,-0.5129422235249952,0.8031674084855205,120007.33530635556,-16.0,-11.0,-0.4917969225760242,0.8240837351195839,True,-16.0,-11.0,0.4917969225760242,0.8240837351195839,0.4917969225760242,0.0,28202.16378398878,-179805.14853152115,-80350.83176070267,-16.0,-11.0,144.04703953213615,310.4435865329296,-240.9566054839077,0.24836424653392136,0.039346252297497594,-0.428938244136742,-16.534,-5.303,0.43422302801445145,0.5968844029365761,-0.6746698240421073,0.5620566445438921,0.3067354574630512,True
720575940628857604,782597.197740113,260252.24858757065,185693.5593220339,right,-0.221552748805496,1.713525684504055,128040.54952333611,2.0,5.0,-0.2215527488054961,1.7135256845040543,False,2.0,5.0,0.2215527488054961,1.7135256845040543,0.2215527488054961,0.0,78511.35509099727,257886.68287010552,35346.27370333996,2.0,5.0,149.35200172477073,-362.6455456660905,54.806971003383595,0.34032893861800523,-0.3081136906691118,0.13589046764251925,4.287,-3.182,0.6181812679420174,-0.6874284498488099,0.3811745614597881,0.14149018032184063,33.09256650180334,False
720575940628863994,780415.0305676855,278916.40465793305,177115.83697234353,right,-0.13359095915921,1.582083641306926,131020.45867321058,0.0,2.0,-0.1335909591592098,1.582083641306926,False,0.0,2.0,0.1335909591592098,1.582083641306926,0.1335909591592098,0.0,83997.78290428252,257030.56308262836,15450.141796490754,0.0,2.0,145.44090537655336,-382.82869801946225,12.470748472317604,0.3167650445831104,-0.3582131749935777,0.04787908093388585,1.225,-2.121,0.5839460079105501,-0.7888080262228733,0.1918044775590673,0.12671749535365706,38.758534105911444,False
720575940628877161,798170.5460992908,257204.58865248223,210507.3758865248,right,-0.4461069586029486,1.6958645283680989,132866.37663200032,-1.0,9.0,-0.4461069586029482,1.6958645283680984,False,-1.0,9.0,0.4461069586029482,1.6958645283680984,0.4461069586029482,0.0,54775.65640916348,273355.7507220609,43400.30688984018,-1.0,9.0,207.900064154438,-290.3682459927418,55.31653262337202,0.4492406433684799,-0.09773976435271846,0.15018192377212403,4.899,-10.607,0.8034861897752507,-0.43324000422835385,0.40830508394663156,0.281480887989629,4.562051629505802,False
720575940628892432,787310.0423183072,222127.80864765408,208207.02851885924,right,-0.4561142234972031,1.975271458089934,130771.92043340077,5.0,12.0,-0.4561142234972039,1.975271458089933,False,5.0,12.0,0.4561142234972039,1.975271458089933,0.4561142234972039,0.0,62380.26011403348,259923.00821734534,76797.22392105254,5.0,12.0,160.46469973739346,-290.4775194055999,123.87028767803389,0.3494882060016915,-0.11191441328647395,0.312486204153367,10.41,-7.425,0.6295662211400799,-0.4871547354352307,0.6052492353918596,0.27653756163273446,7.620038138389929,False
720575940628909434,265332.60441426147,224848.0679117148,230155.7555178268,left,0.3379679429633823,1.8688785875874936,116512.55594176945,4.0,8.0,0.3270549326991225,1.858873466573588,True,4.0,8.0,-0.3270549326991225,1.858873466573588,-0.3270549326991225,0.0,30794.69706779941,-260276.62438009292,40132.71027702162,4.0,8.0,146.0121928133603,334.18811478261205,98.59190599538768,0.3234195636039482,0.23247184010022026,0.2714024024251831,7.348,-4.243,0.5946676534010147,0.6136434636232984,0.5194343861845617,0.15821841942214798,20.186952084715305,False
720575940628951036,804201.1320754717,274522.4528301887,229094.5283018868,right,-0.5660222779402531,1.5417466955933248,134608.1789176423,-5.0,10.0,-0.5660222779402528,1.541746695593324,False,-5.0,10.0,0.5660222779402528,1.541746695593324,0.5660222779402528,25.0,33803.096739486326,280769.25015067356,29727.32663938687,-5.0,10.0,241.4300853417417,-233.44054055272397,23.07760922192878,0.47702979009517643,0.03191740056190187,0.07507606262519145,3.062,-15.91,0.9532717476569804,-0.1756599069863102,0.24579782789228843,0.26083002274819655,2.406696912440535,True
720575940628959431,289060.83922134107,267695.59048305696,188545.118961788,left,-0.1513959877968376,1.5923072712463804,117973.17551040558,3.0,-4.0,-0.1462557084105352,1.5914823688758988,True,3.0,-4.0,0.1462557084105352,1.5914823688758988,0.1462557084105352,0.0,65553.02859591438,-233727.23855180168,-6956.278814723679,3.0,-4.0,34.65062354518394,435.62003784215716,-2.169392890381605,0.011655176009868604,0.48028791830252116,0.03036199153620954,-0.612,7.425,0.14605743737244237,0.9782386774804128,0.147364564497603,0.14957503901194996,77.30832354270079,False
720575940628994603,308220.42990654206,164236.5140186916,217691.49532710284,left,0.1851787325906961,2.507683276160045,119214.37606141352,17.0,12.0,0.1768794645102632,2.481592845900101,True,17.0,12.0,-0.1768794645102632,2.481592845900101,-0.1768794645102632,0.0,53437.40347232972,-222058.62869407432,100920.6735206354,17.0,12.0,3.766948621961124,289.6673845452352,197.64497063198357,-0.08058277477951256,0.05640666624346594,0.47277619125844805,17.759,5.303,-0.09038542687655274,0.30107162500492934,0.9493083541322255,0.2020536828405356,11.722024524148432,False
720575940628997163,351908.5333333333,339733.175,183467.0,left,-0.7433315140042132,1.022006239527856,126917.9445243042,-12.0,-16.0,-0.7188063047770716,1.0350325693638127,True,-12.0,-16.0,0.7188063047770716,1.0350325693638127,0.7188063047770716,0.0,60350.29020687689,-165772.68067013106,-74188.28835469083,-12.0,-16.0,37.10421686281703,354.49892603077313,-224.60217150927622,-0.008093187621183861,0.16289369694770695,-0.46202746873748374,-17.146,4.243,-0.04342127884862166,0.6965038483063735,-0.7162380762271457,0.4331009257738228,29.86426256330787,False
720575940629006065,290973.893158388,329751.26148078725,253485.8106841612,left,0.2240082865654031,0.8780943687425442,114656.18886300092,-14.0,-1.0,0.212816707519753,0.898835851487145,True,-14.0,-1.0,-0.212816707519753,0.898835851487145,-0.212816707519753,0.0,-8314.41019421101,-226815.62094083757,-57628.66328902878,-14.0,-1.0,237.29691932185898,259.78341652294733,-140.14984088351582,0.4414771963313673,-0.006817771639712082,-0.20482109825409522,-9.186,-13.789,0.9368534237722133,0.2506432426560113,-0.24389265523414544,0.3211132318527618,1.6849974426518801,True
720575940629040714,795959.3858477972,264484.8971962617,201109.5327102804,right,-0.3648414988796934,1.6546375071414856,133462.25958535113,-1.0,7.0,-0.3648414988796934,1.6546375071414852,False,-1.0,7.0,0.3648414988796934,1.6546375071414852,0.3648414988796934,0.0,62866.2490472968,271625.761954143,34582.085519157874,-1.0,7.0,196.5972006922528,-317.8968256194782,41.823270234474414,0.43383275254939835,-0.17854479670602713,0.11451457639253744,3.674,-8.485,0.7519829820127348,-0.5511337517970826,0.36162574907396555,0.2650404050094382,15.022700394678692,False
720575940629042639,770713.8035714286,249952.3125,166279.82142857142,right,-0.0564448162092114,1.8188142431659329,130179.38074957748,6.0,3.0,-0.0564448162092116,1.8188142431659329,False,6.0,3.0,0.0564448162092116,1.8188142431659329,0.0564448162092116,0.0,99087.09267373837,245148.57662372408,41557.28260322851,6.0,3.0,74.69173979626855,-398.94383795403184,74.1213467177009,0.12168537924400065,-0.4239023413360753,0.19279516796396487,5.511,3.182,0.33989008577334395,-0.8329452913965015,0.4366656285229995,0.10572376601177011,54.001429408585025,False
720575940629067205,305513.80209895055,284943.78110944526,179412.4437781109,left,-0.3295721587671227,1.4688286446238767,118214.82712939712,1.0,-7.0,-0.3187868281739019,1.472127661867609,True,1.0,-7.0,0.3187868281739019,1.472127661867609,0.3187868281739019,0.0,72149.3042864635,-216107.4590465142,-24208.476951369834,1.0,-7.0,18.279122308746093,438.46567820817387,-46.19008461284044,-0.05889579616621625,0.47693532098742897,-0.04017000071047152,-3.674,8.485,0.045699117258480575,0.9945420903244985,-0.09379563558488711,0.1684481294588598,79.7427834085793,False
720575940629070339,747547.2052401747,360585.327510917,211676.2445414847,right,-0.1060087614370032,0.8308030543993106,126366.5992788104,-17.0,-5.0,-0.1060087614370021,0.830803054399311,False,-17.0,-5.0,0.1060087614370021,0.830803054399311,0.1060087614370021,0.0,36400.87235688267,230503.40257215037,-61850.3920610817,-17.0,-5.0,213.48545399001878,-250.4714396407823,-204.98923745638916,0.36321298049086925,0.06676816174236572,-0.32367520390586463,-13.472,-12.728,0.8156715219677008,-0.2542154126963534,-0.5196676747677474,0.42445139844195084,2.516992899191493,True
720575940629077191,762774.279792746,334725.9541080681,185306.43967431533,right,-0.0342207854193249,1.1361400633770726,130322.32728713406,-9.0,-3.0,-0.0342207854193242,1.1361400633770729,False,-9.0,-3.0,0.0342207854193242,1.1361400633770729,0.0342207854193242,0.0,66790.55044522489,243608.07825223598,-39474.678844363276,-9.0,-3.0,189.37300523070837,-345.64735741444537,-120.69020376119278,0.4009612102800938,-0.2195660588390192,-0.16470694904402858,-7.348,-6.364,0.6730435401847091,-0.717257165885703,-0.1804287975940734,0.3462722589445621,22.02753549540935,False
720575940629090048,752873.3464447806,332241.38577912253,171892.40544629353,right,0.1008143891037069,1.1754953783907354,129667.31125010089,-7.0,-5.0,0.1008143891037077,1.1754953783907356,False,-7.0,-5.0,-0.1008143891037077,1.1754953783907356,-0.1008143891037077,0.0,80246.36638316607,233462.84352222554,-39865.96509486342,-7.0,-5.0,146.80922286069418,-381.935481020579,-118.72978795919379,0.30879650407428894,-0.3318895494951418,-0.1806765169676013,-7.348,-2.121,0.5311919296975615,-0.7995634751875152,-0.2802380826551679,0.18105357332069238,36.746432021125145,False
720575940629098878,715117.8176050753,322520.23473433784,137450.53132434576,right,0.4997275719674227,1.3101772509197471,131760.93680254478,-1.0,-11.0,0.4997275719674235,1.310177250919748,False,-1.0,-11.0,-0.4997275719674235,1.310177250919748,-0.4997275719674235,0.0,115098.28916691383,194867.44603925457,-38465.179586446175,-1.0,-11.0,-13.029859583513549,-423.2481967351261,-108.33612278566672,-0.20270243990818762,-0.40057644235287376,-0.1897316043272334,-7.348,10.607,-0.18494043775393185,-0.9293749504584675,-0.3194671124602737,0.264911333792362,79.05910161660377,False
720575940629104377,753630.4414768264,237593.06834249804,150579.10447761195,right,0.1144791340478187,1.9371379525579269,131295.39856378688,10.0,1.0,0.1144791340478183,1.937137952557928,False,10.0,1.0,-0.1144791340478183,1.937137952557928,-0.1144791340478183,0.0,116227.08055311051,227097.32719425528,50011.74289967931,10.0,1.0,-4.665953010224729,-411.10723003716225,87.24900331993044,-0.1519301403660813,-0.4060070732462189,0.2163453720181046,6.736,9.546,0.034324239211833044,-0.8835799107937733,0.4670207574018489,0.35331601821778064,64.93649013621024,False
720575940629129679,756871.0671814672,242256.0648648649,152623.07335907337,right,0.0889545878929552,1.897965162563423,130903.7576922558,9.0,1.0,0.088954587892955,1.8979651625634235,False,9.0,1.0,-0.088954587892955,1.8979651625634235,-0.088954587892955,0.0,113532.66964138029,230686.40010712552,45976.6833241071,9.0,1.0,11.833815278083366,-413.09046884481353,79.81971411941248,-0.09797406037936347,-0.42286739360038395,0.21334171423996096,6.124,8.485,0.12449365807370767,-0.8910494944561635,0.43649985971228245,0.3290028619102256,64.71600065685972,False
720575940629170220,770055.744,242156.128,168764.768,right,-0.0780789531117219,1.878240111429876,129375.12819089464,7.0,4.0,-0.0780789531117224,1.8782401114298763,False,7.0,4.0,0.0780789531117224,1.8782401114298763,0.0780789531117224,0.0,97850.96354821036,243933.70034275425,49581.28129636164,7.0,4.0,72.40167473550974,-392.131592156768,90.21400657404172,0.10129866329202228,-0.40669813085990714,0.23458319348348375,6.736,3.182,0.334911510966315,-0.8316825204390079,0.44287522511253546,0.1330550797853127,50.88642735971719,False
720575940629180422,789140.7204502814,267288.1651031895,189857.1857410881,right,-0.2639389252517114,1.65078546043253,131702.76454298806,0.0,5.0,-0.2639389252517109,1.65078546043253,False,0.0,5.0,0.2639389252517109,1.65078546043253,0.2639389252517109,0.0,73410.02739292756,264958.5334775199,29547.741101550615,0.0,5.0,172.58538889997962,-349.800972565112,37.14729855472056,0.3839232737892824,-0.2697557400089008,0.10235477643033239,3.062,-5.303,0.6581201032861059,-0.6909169897227683,0.299184964466989,0.2103153692422097,26.166041822140823,False
